"ACTUAL,C,1","CHEFLIEU,C,1","CDC,C,1","RANG,C,1","REG,C,2","DEP,C,3","COM,C,3","AR,C,1","CT,C,2","MODIF,C,1","POLE,C,5","TNCC,C,1","ARTMAJ,C,5","NCC,C,70","ARTMIN,C,5","NCCENR,C,70","ARTICLCT,C,5","NCCCT,C,70","MOD,C,3","MANIP,C,1"
1,0,0,,28,61,375,2,04,1,,0,,BOISCHAMPRE,,Boischampré,,Argentan-1,341,M
1,0,0,,28,61,375,2,04,1,,0,,BOISCHAMPRE,,Boischampré,,Argentan-1,341,M
1,0,0,,28,61,375,2,04,1,,0,,BOISCHAMPRE,,Boischampré,,Argentan-1,341,M
1,0,0,,28,61,375,2,04,1,,0,,BOISCHAMPRE,,Boischampré,,Argentan-1,331,S
6,,,,28,61,377,,,1,61486,0,,SAINT-CORNIER-DES-LANDES,,Saint-Cornier-des-Landes,,,331,S
6,,,,28,61,378,,,1,61339,0,,SAINTE-CROIX-SUR-ORNE,,Sainte-Croix-sur-Orne,,,331,S
6,,,,28,61,380,,,1,61211,0,,SAINT-DENIS-DE-VILLENETTE,,Saint-Denis-de-Villenette,,,331,S
6,,,,28,61,409,,,1,61309,0,,SAINT-JEAN-DE-LA-FORET,,Saint-Jean-de-la-Forêt,,,331,S
6,,,,28,61,410,,,1,61486,0,,SAINT-JEAN-DES-BOIS,,Saint-Jean-des-Bois,,,331,S
6,,,,28,61,417,,,1,61375,0,,SAINT-LOYER-DES-CHAMPS,,Saint-Loyer-des-Champs,,,331,S
6,,,,28,61,428,,,1,61463,0,,SAINT-MAURICE-DU-DESERT,,Saint-Maurice-du-Désert,,,331,S
3,,,,28,61,430,,,1,61050,0,,SAINT-MAURICE-SUR-HUISNE,,Saint-Maurice-sur-Huisne,,,311,S
6,,,,28,61,431,,,1,61483,0,,SAINT-MICHEL-DES-ANDAINES,,Saint-Michel-des-Andaines,,,331,S
1,0,0,,44,67,361,2,03,0,,1,,OLWISHEIM,,Olwisheim,,Brumath,420,M
1,0,0,,44,67,363,8,09,0,,1,,OSTHOFFEN,,Osthoffen,,Lingolsheim,420,M
1,0,0,,44,67,365,8,07,0,,1,,OSTWALD,,Ostwald,,Illkirch-Graffenstaden,420,M
1,0,0,,44,67,372,2,13,0,,0,,VAL DE MODER,,Val de Moder,,Reichshoffen,341,M
1,0,0,,44,67,372,2,13,0,,0,,VAL DE MODER,,Val de Moder,,Reichshoffen,341,M
1,0,0,,44,67,372,2,13,0,,0,,VAL DE MODER,,Val de Moder,,Reichshoffen,341,M
1,0,0,,44,67,372,2,13,0,,0,,VAL DE MODER,,Val de Moder,,Reichshoffen,331,S
1,0,0,,44,67,372,2,13,0,,0,,VAL DE MODER,,Val de Moder,,Reichshoffen,420,M
6,,,,44,67,374,,,1,67495,0,,PFETTISHEIM,,Pfettisheim,,,331,S
6,,,,44,67,374,,,1,67495,0,,PFETTISHEIM,,Pfettisheim,,,420,M
1,0,0,,44,67,375,4,02,0,,0,,PFULGRIESHEIM,,Pfulgriesheim,,Bouxwiller,420,M
1,0,0,,44,67,378,8,07,0,,0,,PLOBSHEIM,,Plobsheim,,Illkirch-Graffenstaden,420,M
1,0,0,,44,67,379,2,13,0,,0,,PREUSCHDORF,,Preuschdorf,,Reichshoffen,420,M
1,0,0,,44,67,382,4,02,0,,0,,QUATZENHEIM,,Quatzenheim,,Bouxwiller,420,M
1,0,0,,44,67,383,3,14,0,,0,,RANGEN,,Rangen,,Saverne,420,M
1,0,0,,44,67,389,8,06,0,,0,,REICHSTETT,,Reichstett,,Hoenheim,420,M
1,0,0,,44,67,394,2,23,0,,0,,RETSCHWILLER,,Retschwiller,,Wissembourg,420,M
1,0,0,,44,67,400,2,23,0,,0,,RIEDSELTZ,,Riedseltz,,Wissembourg,420,M
1,0,0,,44,67,402,4,02,0,,0,,RINGELDORF,,Ringeldorf,,Bouxwiller,420,M
1,0,0,,44,67,403,4,02,0,,0,,RINGENDORF,,Ringendorf,,Bouxwiller,420,M
1,0,0,,44,67,404,2,23,0,,0,,RITTERSHOFFEN,,Rittershoffen,,Wissembourg,420,M
1,0,0,,44,67,406,4,02,1,,0,,ROHR,,Rohr,,Bouxwiller,420,M
1,0,0,,44,67,416,2,23,0,,0,,ROTT,,Rott,,Wissembourg,420,M
1,0,0,,44,67,417,2,03,0,,0,,ROTTELSHEIM,,Rottelsheim,,Brumath,420,M
1,0,0,,44,67,423,4,14,0,,0,,SAESSOLSHEIM,,Saessolsheim,,Saverne,420,M
6,,,,44,67,431,,,1,67004,0,,SALENTHAL,,Salenthal,,,331,S
1,0,0,,44,67,432,2,23,0,,0,,SALMBACH,,Salmbach,,Wissembourg,420,M
1,0,0,,44,67,439,4,02,1,,0,,SCHAFFHOUSE-SUR-ZORN,,Schaffhouse-sur-Zorn,,Bouxwiller,420,M
1,0,0,,44,67,440,2,23,0,,0,,SCHAFFHOUSE-PRES-SELTZ,,Schaffhouse-près-Seltz,,Wissembourg,420,M
1,0,0,,44,67,443,2,23,0,,0,,SCHEIBENHARD,,Scheibenhard,,Wissembourg,420,M
1,0,0,,44,67,444,4,02,0,,0,,SCHERLENHEIM,,Scherlenheim,,Bouxwiller,420,M
1,1,0,,44,67,447,8,15,0,,0,,SCHILTIGHEIM,,Schiltigheim,,Schiltigheim,420,M
1,0,0,,44,67,451,2,23,0,,0,,SCHLEITHAL,,Schleithal,,Wissembourg,420,M
1,0,0,,44,67,452,4,02,1,,0,,SCHNERSHEIM,,Schnersheim,,Bouxwiller,420,M
1,0,0,,44,67,455,2,23,0,,0,,SCHOENENBOURG,,Schoenenbourg,,Wissembourg,420,M
1,0,0,,44,67,460,4,02,0,,0,,SCHWINDRATZHEIM,,Schwindratzheim,,Bouxwiller,420,M
1,0,0,,44,67,463,2,23,0,,0,,SELTZ,,Seltz,,Wissembourg,420,M
2,,,,32,59,248,,,1,59183,0,,FORT-MARDYCK,,Fort-Mardyck,,,330,S
1,0,0,,32,59,260,4,17,0,,0,,GHYVELDE,,Ghyvelde,,Dunkerque-2,341,M
1,0,0,,32,59,260,4,17,0,,0,,GHYVELDE,,Ghyvelde,,Dunkerque-2,341,M
1,0,0,,32,59,260,4,17,0,,0,,GHYVELDE,,Ghyvelde,,Dunkerque-2,331,S
6,,,,28,61,434,,,1,61167,0,,SAINT-NICOLAS-DES-LAITIERS,,Saint-Nicolas-des-Laitiers,,,331,S
6,,,,28,61,441,,,1,61153,0,,SAINT-OUEN-SUR-MAIRE,,Saint-Ouen-sur-Maire,,,331,S
6,,,,28,61,455,,,1,61324,0,,SAINT-SIMEON,,Saint-Siméon,,,331,S
6,,,,28,61,458,,,1,61230,0,,SAINT-VICTOR-DE-RENO,,Saint-Victor-de-Réno,,,331,S
1,0,0,,28,61,460,2,21,0,,0,,SAP-EN-AUGE,,Sap-en-Auge,,Vimoutiers,341,M
1,0,0,,28,61,460,2,21,0,,0,,SAP-EN-AUGE,,Sap-en-Auge,,Vimoutiers,341,M
1,0,0,,28,61,460,2,21,0,,0,,SAP-EN-AUGE,,Sap-en-Auge,,Vimoutiers,331,S
1,0,0,,28,61,463,1,12,0,,4,(LES),MONTS D'ANDAINE,(Les),Monts d'Andaine,(La),Ferté-Macé,341,M
1,0,0,,28,61,463,1,12,0,,4,(LES),MONTS D'ANDAINE,(Les),Monts d'Andaine,(La),Ferté-Macé,341,M
1,0,0,,28,61,463,1,12,0,,4,(LES),MONTS D'ANDAINE,(Les),Monts d'Andaine,(La),Ferté-Macé,331,S
6,,,,28,61,465,,,1,61007,0,,SEGRIE-FONTAINE,,Ségrie-Fontaine,,,331,S
6,,,,28,61,469,,,1,61211,0,,SEPT-FORGES,,Sept-Forges,,,331,S
6,,,,28,61,470,,,1,61153,0,,SERANS,,Serans,,,331,S
6,,,,28,61,478,,,1,61007,0,,TAILLEBOIS,,Taillebois,,,331,S
1,1,0,,28,61,483,1,07,1,,0,,BAGNOLES DE L'ORNE NORMANDIE,,Bagnoles de l'Orne Normandie,,Bagnoles-de-l'Orne,341,M
1,1,0,,28,61,483,1,07,1,,0,,BAGNOLES DE L'ORNE NORMANDIE,,Bagnoles de l'Orne Normandie,,Bagnoles-de-l'Orne,341,M
1,1,0,,28,61,483,1,07,1,,0,,BAGNOLES DE L'ORNE NORMANDIE,,Bagnoles de l'Orne Normandie,,Bagnoles-de-l'Orne,331,S
1,1,0,,28,61,483,1,07,1,,0,,BAGNOLES DE L'ORNE NORMANDIE,,Bagnoles de l'Orne Normandie,,Bagnoles-de-l'Orne,320,M
1,1,0,,28,61,483,1,07,1,,0,,BAGNOLES DE L'ORNE NORMANDIE,,Bagnoles de l'Orne Normandie,,Bagnoles-de-l'Orne,110,M
1,0,0,,28,61,484,3,09,0,,0,,VAL-AU-PERCHE,,Val-au-Perche,,Ceton,341,M
1,0,0,,28,61,484,3,09,0,,0,,VAL-AU-PERCHE,,Val-au-Perche,,Ceton,341,M
1,0,0,,28,61,484,3,09,0,,0,,VAL-AU-PERCHE,,Val-au-Perche,,Ceton,341,M
1,0,0,,28,61,484,3,09,0,,0,,VAL-AU-PERCHE,,Val-au-Perche,,Ceton,341,M
1,0,0,,28,61,484,3,09,0,,0,,VAL-AU-PERCHE,,Val-au-Perche,,Ceton,341,M
1,0,0,,28,61,484,3,09,0,,0,,VAL-AU-PERCHE,,Val-au-Perche,,Ceton,341,M
1,0,0,,28,61,484,3,09,0,,0,,VAL-AU-PERCHE,,Val-au-Perche,,Ceton,331,S
1,0,0,,84,07,077,1,12,1,,0,,DARBRES,,Darbres,(Le),Teil,420,M
1,0,0,,84,07,083,2,06,1,,0,,DUNIERE-SUR-EYRIEUX,,Dunière-sur-Eyrieux,(Le),Cheylard,100,M
1,0,0,,84,07,091,1,04,1,,0,,FONS,,Fons,,Aubenas-2,420,M
1,0,0,,84,07,093,1,03,1,,0,,GENESTELLE,,Genestelle,,Aubenas-1,420,M
1,0,0,,84,07,111,1,03,1,,0,,JUVINAS,,Juvinas,,Aubenas-1,420,M
1,0,0,,84,07,112,1,03,1,,0,,LABASTIDE-SUR-BESORGUES,,Labastide-sur-Bésorgues,,Aubenas-1,420,M
1,0,0,,84,07,116,1,03,1,,0,,LABEGUDE,,Labégude,,Aubenas-1,420,M
1,0,0,,84,07,120,1,03,1,,0,,LACHAMP-RAPHAEL,,Lachamp-Raphaël,,Aubenas-1,420,M
1,0,0,,84,07,122,1,04,1,,0,,LACHAPELLE-SOUS-AUBENAS,,Lachapelle-sous-Aubenas,,Aubenas-2,420,M
1,0,0,,84,07,131,1,04,1,,0,,LANAS,,Lanas,,Aubenas-2,420,M
1,0,0,,84,07,138,1,12,1,,0,,LAVILLEDIEU,,Lavilledieu,(Le),Teil,420,M
1,0,0,,84,07,139,1,03,1,,0,,LAVIOLLE,,Laviolle,,Aubenas-1,420,M
1,0,0,,84,07,141,1,04,1,,0,,LENTILLERES,,Lentillères,,Aubenas-2,420,M
6,,,,28,14,028,,,1,14371,1,,AUQUAINVILLE,,Auquainville,,,331,S
6,,,,28,14,029,,,1,14371,4,(LES),AUTELS-SAINT-BAZILE,(Les),Autels-Saint-Bazile,,,331,S
1,0,0,,28,14,035,1,23,0,,0,,BALLEROY-SUR-DROME,,Balleroy-sur-Drôme,,Trévières,341,M
1,0,0,,28,14,035,1,23,0,,0,,BALLEROY-SUR-DROME,,Balleroy-sur-Drôme,,Trévières,341,M
1,0,0,,28,14,035,1,23,0,,0,,BALLEROY-SUR-DROME,,Balleroy-sur-Drôme,,Trévières,331,S
1,0,0,,28,14,037,2,01,0,,0,,MALHERBE-SUR-AJON,,Malherbe-sur-Ajon,,Aunay-sur-Odon,341,M
1,0,0,,28,14,037,2,01,0,,0,,MALHERBE-SUR-AJON,,Malherbe-sur-Ajon,,Aunay-sur-Odon,341,M
1,0,0,,28,14,037,2,01,0,,0,,MALHERBE-SUR-AJON,,Malherbe-sur-Ajon,,Aunay-sur-Odon,331,S
6,,,,28,14,052,,,1,14061,0,,BEAULIEU,,Beaulieu,,,331,S
6,,,,28,14,058,,,1,14371,0,,BELLOU,,Bellou,,,331,S
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,341,M
1,0,0,,28,14,061,4,10,0,,0,,SOULEUVRE EN BOCAGE,,Souleuvre en Bocage,,Condé-sur-Noireau,331,S
6,,,,28,14,065,,,1,14726,0,,BERNIERES-LE-PATRY,,Bernières-le-Patry,,,331,S
2,,,,28,14,067,,,1,14472,0,,BERVILLE,,Berville,,,500,M
6,,,,28,14,105,,,1,14576,3,(LA),BREVIERE,(La),Brévière,,,331,S
1,0,0,,28,14,106,2,04,1,,0,,BREVILLE-LES-MONTS,,Bréville-les-Monts,,Cabourg,100,M
6,,,,28,14,113,,,1,14726,0,,BURCY,,Burcy,,,331,S
6,,,,28,14,115,,,1,14061,0,,BURES-LES-MONTS,,Bures-les-Monts,,,331,S
6,,,,32,02,597,,,1,02439,0,,PERLES,,Perles,,,331,S
6,,,,32,02,646,,,1,02439,0,,REVILLON,,Révillon,,,331,S
1,0,0,,84,07,145,1,12,1,,0,,LUSSAS,,Lussas,(Le),Teil,420,M
1,0,0,,84,07,155,1,04,1,,0,,MERCUER,,Mercuer,,Aubenas-2,420,M
1,0,0,,84,07,158,1,03,1,,0,,MEZILHAC,,Mézilhac,,Aubenas-1,420,M
1,0,0,,84,07,159,1,12,1,,0,,MIRABEL,,Mirabel,(Le),Teil,420,M
1,0,0,,84,07,190,1,15,1,,0,,ROCHECOLOMBE,,Rochecolombe,,Vallon-Pont-d'Arc,420,M
1,0,0,,84,07,207,1,15,1,,0,,SAINT-ALBAN-AURIOLLES,,Saint-Alban-Auriolles,,Vallon-Pont-d'Arc,360,M
1,0,0,,84,07,208,1,12,1,,0,,SAINT-ANDEOL-DE-BERG,,Saint-Andéol-de-Berg,(Le),Teil,420,M
1,0,0,,84,07,210,1,03,1,,0,,SAINT-ANDEOL-DE-VALS,,Saint-Andéol-de-Vals,,Aubenas-1,420,M
1,0,0,,84,07,229,1,04,1,,0,,SAINT-DIDIER-SOUS-AUBENAS,,Saint-Didier-sous-Aubenas,,Aubenas-2,420,M
1,0,0,,84,07,230,1,04,1,,0,,SAINT-ETIENNE-DE-BOULOGNE,,Saint-Étienne-de-Boulogne,,Aubenas-2,420,M
1,0,0,,84,07,231,1,04,1,,0,,SAINT-ETIENNE-DE-FONTBELLON,,Saint-Étienne-de-Fontbellon,,Aubenas-2,420,M
1,0,0,,44,10,263,3,01,1,,0,,NEUVILLE-SUR-VANNE,,Neuville-sur-Vanne,,Aix-en-Othe,100,M
1,0,0,,44,10,264,3,04,1,,0,,NOE-LES-MALLETS,,Noé-les-Mallets,,Bar-sur-Seine,100,M
6,,,,44,10,277,,,1,10003,0,,PALIS,,Palis,,,421,M
6,,,,44,10,277,,,1,10003,0,,PALIS,,Palis,,,331,S
1,0,0,,44,10,290,1,01,0,,0,,PLANTY,,Planty,,Aix-en-Othe,420,M
6,,,,28,14,129,,,1,14061,0,,CAMPEAUX,,Campeaux,,,331,S
3,,,,28,14,133,,,1,14431,0,,CANON,,Canon,,,350,M
6,,,,28,14,139,,,1,14061,0,,CARVILLE,,Carville,,,331,S
6,,,,28,14,144,,,1,14689,0,,CAUMONT-SUR-ORNE,,Caumont-sur-Orne,,,331,S
6,,,,28,14,148,,,1,14371,0,,CERQUEUX,,Cerqueux,,,331,S
1,0,0,,28,14,149,2,24,1,,0,,CESNY-AUX-VIGNES,,Cesny-aux-Vignes,,Troarn,120,M
6,,,,28,14,152,,,1,14174,3,(LA),CHAPELLE-ENGERBOLD,(La),Chapelle-Engerbold,,,331,S
6,,,,28,14,153,,,1,14576,3,(LA),CHAPELLE-HAUTE-GRUE,(La),Chapelle-Haute-Grue,,,331,S
6,,,,28,14,154,,,1,14570,3,(LA),CHAPELLE-YVON,(La),Chapelle-Yvon,,,331,S
6,,,,28,14,155,,,1,14371,0,,CHEFFREVILLE-TONNENCOURT,,Cheffreville-Tonnencourt,,,331,S
6,,,,28,14,156,,,1,14726,0,,CHENEDOLLE,,Chênedollé,,,331,S
6,,,,28,14,170,,,1,14014,0,,COLOMBY-SUR-THAON,,Colomby-sur-Thaon,,,331,S
1,1,0,,28,14,174,4,10,0,,0,,CONDE-EN-NORMANDIE,,Condé-en-Normandie,,Condé-sur-Noireau,341,M
1,1,0,,28,14,174,4,10,0,,0,,CONDE-EN-NORMANDIE,,Condé-en-Normandie,,Condé-sur-Noireau,341,M
1,1,0,,28,14,174,4,10,0,,0,,CONDE-EN-NORMANDIE,,Condé-en-Normandie,,Condé-sur-Noireau,341,M
1,1,0,,28,14,174,4,10,0,,0,,CONDE-EN-NORMANDIE,,Condé-en-Normandie,,Condé-sur-Noireau,341,M
1,1,0,,28,14,174,4,10,0,,0,,CONDE-EN-NORMANDIE,,Condé-en-Normandie,,Condé-sur-Noireau,341,M
1,1,0,,28,14,174,4,10,0,,0,,CONDE-EN-NORMANDIE,,Condé-en-Normandie,,Condé-sur-Noireau,341,M
1,0,0,,28,27,198,3,22,1,,0,,MESNILS-SUR-ITON,,Mesnils-sur-Iton,,Verneuil-sur-Avre,341,M
1,0,0,,28,27,198,3,22,1,,0,,MESNILS-SUR-ITON,,Mesnils-sur-Iton,,Verneuil-sur-Avre,341,M
1,0,0,,28,27,198,3,22,1,,0,,MESNILS-SUR-ITON,,Mesnils-sur-Iton,,Verneuil-sur-Avre,341,M
1,0,0,,28,27,198,3,22,1,,0,,MESNILS-SUR-ITON,,Mesnils-sur-Iton,,Verneuil-sur-Avre,341,M
1,0,0,,28,27,198,3,22,1,,0,,MESNILS-SUR-ITON,,Mesnils-sur-Iton,,Verneuil-sur-Avre,341,M
1,0,0,,28,27,198,3,22,1,,0,,MESNILS-SUR-ITON,,Mesnils-sur-Iton,,Verneuil-sur-Avre,331,S
6,,,,28,27,211,,,1,27191,1,,ECARDENVILLE-SUR-EURE,,Écardenville-sur-Eure,,,331,S
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,341,M
1,0,0,,28,27,213,1,01,0,,0,,VEXIN-SUR-EPTE,,Vexin-sur-Epte,(Les),Andelys,331,S
6,,,,28,27,221,,,1,27049,1,,EPINAY,,Épinay,,,331,S
6,,,,28,27,223,,,1,27085,1,,EPREVILLE-EN-ROUMOIS,,Épreville-en-Roumois,,,331,S
6,,,,28,27,225,,,1,27157,4,(LES),ESSARTS,(Les),Essarts,,,331,S
3,,,,75,17,088,,,1,17013,3,(LA),CHAPELLE-BATON,(La),Chapelle-Bâton,,,350,M
1,0,0,,75,33,517,4,30,1,,0,,SOUSSANS,,Soussans,(Le),Sud-Médoc,420,M
1,0,0,,75,33,527,6,14,1,,2,(LE),TEICH,(Le),Teich,,Gujan-Mestras,420,M
1,0,0,,75,33,528,4,30,1,,2,(LE),TEMPLE,(Le),Temple,(Le),Sud-Médoc,420,M
1,1,0,,75,33,529,6,32,1,,3,(LA),TESTE-DE-BUCH,(La),Teste-de-Buch,(La),Teste-de-Buch,420,M
1,0,0,,75,33,549,3,12,1,,0,,VILLENAVE-DE-RIONS,,Villenave-de-Rions,(L'),Entre-Deux-Mers,420,M
1,0,0,,75,33,552,3,15,1,,0,,VIRELADE,,Virelade,(Les),Landes des Graves,420,M
1,0,0,,75,33,553,1,20,1,,0,,VIRSAC,,Virsac,(Le),Nord-Gironde,420,M
1,0,0,,75,33,555,6,14,1,,0,,MARCHEPRIME,,Marcheprime,,Gujan-Mestras,420,M
1,0,0,,76,34,005,2,11,1,,1,,AGONES,,Agonès,,Lodève,420,M
1,0,0,,76,34,010,2,09,1,,1,,ANIANE,,Aniane,,Gignac,420,M
1,0,0,,76,34,012,2,09,1,,1,,ARGELLIERS,,Argelliers,,Gignac,420,M
1,0,0,,76,34,035,2,09,1,,3,(LA),BOISSIERE,(La),Boissière,,Gignac,420,M
1,0,0,,76,34,042,2,11,1,,0,,BRISSAC,,Brissac,,Lodève,420,M
1,0,0,,84,38,348,2,02,1,,0,,RUY-MONTCEAU,,Ruy-Montceau,,Bourgoin-Jallieu,100,M
1,0,0,,84,38,348,2,02,1,,0,,RUY-MONTCEAU,,Ruy-Montceau,,Bourgoin-Jallieu,360,M
1,0,0,,84,38,359,1,23,1,,0,,SAINT ANTOINE L'ABBAYE,,Saint Antoine l'Abbaye,(Le),Sud Grésivaudan,341,M
1,0,0,,84,38,359,1,23,1,,0,,SAINT ANTOINE L'ABBAYE,,Saint Antoine l'Abbaye,(Le),Sud Grésivaudan,341,M
1,0,0,,84,38,359,1,23,1,,0,,SAINT ANTOINE L'ABBAYE,,Saint Antoine l'Abbaye,(Le),Sud Grésivaudan,311,S
6,,,,84,42,114,,,1,42039,0,,JEANSAGNIERE,,Jeansagnière,,,331,S
3,,,,84,42,144,,,1,42147,0,,MOINGT,,Moingt,,,350,M
1,2,0,,84,42,147,1,07,1,,0,,MONTBRISON,,Montbrison,,Montbrison,360,M
1,0,0,,84,42,151,1,07,1,,0,,MORNAND-EN-FOREZ,,Mornand-en-Forez,,Montbrison,100,M
1,0,0,,76,31,129,2,02,1,,0,,CAZARILH-LASPENES,,Cazarilh-Laspènes,,Bagnères-de-Luchon,100,M
1,0,0,,76,34,060,2,11,1,,0,,CAUSSE-DE-LA-SELLE,,Causse-de-la-Selle,,Lodève,420,M
1,0,0,,76,34,067,2,11,1,,0,,CAZILHAC,,Cazilhac,,Lodève,420,M
1,0,0,,76,34,111,2,11,1,,0,,GANGES,,Ganges,,Lodève,420,M
1,0,0,,76,34,115,2,11,1,,0,,GORNIES,,Gorniès,,Lodève,420,M
1,0,0,,76,34,128,2,11,1,,0,,LAROQUE,,Laroque,,Lodève,420,M
1,0,0,,76,34,152,2,11,1,,0,,MAS-DE-LONDRES,,Mas-de-Londres,,Lodève,420,M
1,0,0,,84,38,439,1,13,0,,0,,CRETS EN BELLEDONNE,,Crêts en Belledonne,(Le),Haut-Grésivaudan,341,M
1,0,0,,84,38,439,1,13,0,,0,,CRETS EN BELLEDONNE,,Crêts en Belledonne,(Le),Haut-Grésivaudan,341,M
1,0,0,,84,38,439,1,13,0,,0,,CRETS EN BELLEDONNE,,Crêts en Belledonne,(Le),Haut-Grésivaudan,311,S
1,0,0,,84,42,239,2,09,1,,0,,SAINT-JEAN-SAINT-MAURICE-SUR-LOIRE,,Saint-Jean-Saint-Maurice-sur-Loire,,Renaison,360,M
3,,,,84,42,263,,,1,42239,0,,SAINT-MAURICE-SUR-LOIRE,,Saint-Maurice-sur-Loire,,,350,M
1,0,0,,76,34,163,2,09,1,,0,,MONTARNAUD,,Montarnaud,,Gignac,420,M
1,0,0,,76,34,171,2,11,1,,0,,MONTOULIEU,,Montoulieu,,Lodève,420,M
1,0,0,,76,34,174,2,11,1,,0,,MOULES-ET-BAUCELS,,Moulès-et-Baucels,,Lodève,420,M
1,0,0,,76,34,185,2,11,1,,0,,NOTRE-DAME-DE-LONDRES,,Notre-Dame-de-Londres,,Lodève,420,M
1,0,0,,76,34,195,2,11,1,,0,,PEGAIROLLES-DE-BUEGES,,Pégairolles-de-Buèges,,Lodève,420,M
1,0,0,,76,34,221,2,09,1,,0,,PUECHABON,,Puéchabon,,Gignac,420,M
1,0,0,,76,34,236,2,11,1,,0,,ROUET,,Rouet,,Lodève,420,M
